sku	product-id	product-id-type	price	minimum-seller-allowed-price	maximum-seller-allowed-price	item-condition	quantity	add-delete	will-ship-internationally	expedited-shipping	item-note	fulfillment-center-id	merchant-shipping-group-name	product_tax_code
NWWOBG588888	1669803312IEV	2	6292			UsedGood	1	a						
NWWOBA93392	1669797929TMB	2	5717			UsedGood	1	a						
NWWOBG588889	1669729861LSA	2	5669			UsedGood	1	a						
NWWOBG588890	1669724721LSA	2	7203			UsedGood	1	a						
NWWOBG588891	1669718494MHA	2	8034			UsedGood	1	a						
NWWOBG588892	1669715277MHP	2	7634			UsedGood	1	a						
NWWOBG588893	1669709785LSA	2	10142			UsedGood	1	a						
NWWOBG588894	1669643296LSA	2	16005			UsedGood	1	a						
NWWOBA93393	1669641840LSA	2	5765			UsedGood	1	a						
NWWOBG588895	1669641681LSA	2	6228			UsedGood	1	a						
NWWOBG588896	1669639726MEP	2	11660			UsedGood	1	a						
NWWOBA93394	1669630042MHP	2	5701			UsedGood	1	a						
NWWOBA93395	1669628338MHP	2	5701			UsedGood	1	a						
NWWOBG588897	1669371649MHP	2	8641			UsedGood	1	a						
NWWOBA93396	1669366616TMB	2	6356			UsedGood	1	a						
NWWOBG588898	1669324764BDO	2	5797			UsedGood	1	a						
NWWOBA93397	1669321893LSA	2	10350			UsedGood	1	a						
NWWOBA93398	1669311976BDT	2	6356			UsedGood	1	a						
NWWOBG588899	1665476940MHP	2	4040			UsedGood	1	a						
NWWOBA93399	1665476729MHP	2	4152			UsedGood	1	a						
NWWOBA93400	1665476128MHP	2	4152			UsedGood	1	a						
NWWOBG588900	1665476128BPE	2	4152			UsedGood	1	a						
NWWOBG588901	1665474443ADA	2	4152			UsedGood	1	a						
NWWOBA93401	1665473290MEP	2	4152			UsedGood	1	a						
NWWOBA93402	1665473107MHP	2	4152			UsedGood	1	a						
NWWOBG588902	1665473077MEP	2	4120			UsedGood	1	a						
NWWOBA93403	1665470240ADA	2	4152			UsedGood	1	a						
NWWOBA93404	1665467047MHP	2	4152			UsedGood	1	a						
NWWOBA93405	1665466972ADA	2	4152			UsedGood	1	a						
NWWOBG588903	1665466955MHP	2	4152			UsedGood	1	a						
NWWOBG588904	1665435346LEE	2	4152			UsedGood	1	a						
NWWOBA93406	1665434077LEE	2	3832			UsedGood	1	a						
NWWOBG588905	1665419643LEE	2	4152			UsedGood	1	a						
NWWOBG588906	1665415430BPB	2	3880			UsedGood	1	a						
NWWOBA93407	1665414353LEE	2	4152			UsedGood	1	a						
NWWOBG588907	1665414178LEE	2	4152			UsedGood	1	a						
NWWOBA93408	1665412250BPB	2	4152			UsedGood	1	a						
NWWOBA93409	1665411450BPD	2	4152			UsedGood	1	a						
NWWOBG588908	1665407647ADA	2	4152			UsedGood	1	a						
NWWOBG588909	1665406468MHA	2	4152			UsedGood	1	a						
NWWOBA93410	1665406431BPD	2	4152			UsedGood	1	a						
NWWOBA93411	1665405674ADA	2	4152			UsedGood	1	a						
NWWOBA93412	1665405429ADA	2	3848			UsedGood	1	a						
NWWOBA93413	1665404699ADA	2	4152			UsedGood	1	a						
NWWOBG588910	1665404308TMB	2	3848			UsedGood	1	a						
NWWOBG588911	1665404216CLB	2	4152			UsedGood	1	a						
NWWOBA93414	1665403685CLB	2	4152			UsedGood	1	a						
NWWOBA93415	1665403682ADA	2	4152			UsedGood	1	a						
NWWOBG588912	1665403204MHA	2	4152			UsedGood	1	a						
NWWOBG588913	1665401679MHA	2	4152			UsedGood	1	a						
NWWOBG588914	1665400474ADA	2	4152			UsedGood	1	a						
NWWOBA93416	1665400007ADA	2	4152			UsedGood	1	a						
NWWOBG588915	1665399867ADA	2	4152			UsedGood	1	a						
NWWOBA93417	1665399193CLB	2	4072			UsedGood	1	a						
NWWOBA93418	1665398232BPG	2	4152			UsedGood	1	a						
NWWOBA93419	1665398167BPG	2	4152			UsedGood	1	a						
NWWOBG588916	1665397750ADA	2	4152			UsedGood	1	a						
NWWOBA93420	1665395360CLB	2	4152			UsedGood	1	a						
NWWOBA93421	1665394968CLB	2	4152			UsedGood	1	a						
NWWOBA93422	1665394556ADA	2	4152			UsedGood	1	a						
NWWOBG588917	1665394532BPG	2	4152			UsedGood	1	a						
NWWOBA93423	1665393980MHP	2	4152			UsedGood	1	a						
NWWOBG588918	1665393824ADA	2	3848			UsedGood	1	a						
NWWOBA93424	1665392937TMB	2	4152			UsedGood	1	a						
NWWOBA93425	1665392835BPG	2	4152			UsedGood	1	a						
NWWOBG588919	1665392622CLB	2	3704			UsedGood	1	a						
NWWOBA93426	1665391834ADA	2	4152			UsedGood	1	a						
NWWOBA93427	1665391148CLB	2	3704			UsedGood	1	a						
NWWOBG588920	1665391048MHP	2	3704			UsedGood	1	a						
NWWOBA93428	1665390662TMB	2	4152			UsedGood	1	a						
NWWOBA93429	1665389984ADA	2	4152			UsedGood	1	a						
NWWOBA93430	1665389781ADA	2	4152			UsedGood	1	a						
NWWOBA93431	1665388505TMB	2	3704			UsedGood	1	a						
NWWOBG588921	1665388429TMB	2	3704			UsedGood	1	a						
NWWOBG588922	1665387756ADA	2	4152			UsedGood	1	a						
NWWOBG588923	1665387564TMB	2	3704			UsedGood	1	a						
NWWOBA93432	1665387113ADA	2	4152			UsedGood	1	a						
NWWOBA93433	1665386718ADA	2	4152			UsedGood	1	a						
NWWOBG588924	1665385939MHP	2	4152			UsedGood	1	a						
NWWOBG588925	1665385756TMB	2	3704			UsedGood	1	a						
NWWOBG588926	1665385642ADA	2	4152			UsedGood	1	a						
NWWOBG588927	1665385108ADA	2	4152			UsedGood	1	a						
NWWOBG588928	1665384632MHP	2	4152			UsedGood	1	a						
NWWOBG588929	1665384630ADA	2	3704			UsedGood	1	a						
NWWOBA93434	1665382612MHP	2	4152			UsedGood	1	a						
NWWOBG588930	1665381474ADA	2	3704			UsedGood	1	a						
NWWOBG588931	1665381179TMB	2	4152			UsedGood	1	a						
NWWOBG588932	1665381130MHP	2	4152			UsedGood	1	a						
NWWOBA93435	1665381108TMB	2	4152			UsedGood	1	a						
NWWOBG588933	1665380987ADA	2	3704			UsedGood	1	a						
NWWOBG588934	1669282804MHP	2	7315			UsedGood	1	a						
NWWOBG588935	1669278566BPF	2	6356			UsedGood	1	a						
NWWOBA93436	1669230958LSA	2	7442			UsedGood	1	a						
NWWOBA93437	1669230302LSA	2	5957			UsedGood	1	a						
NWWOBG588936	1669124250MEP	2	6037			UsedGood	1	a						
NWWOBA93438	1669123544MEP	2	6756			UsedGood	1	a						
NWWOBG588937	1669120791MHP	2	10478			UsedGood	1	a						
NWWOBA93439	1669111261MHP	2	5733			UsedGood	1	a						
NWWOBG588938	1665380006TMB	2	4152			UsedGood	1	a						
NWWOBG588939	1665379571ADA	2	3704			UsedGood	1	a						
NWWOBA93440	1665378820ADA	2	3704			UsedGood	1	a						
NWWOBG588940	1665173604DPB	2	4120			UsedGood	1	a						
NWWOBG588941	1665173185DPB	2	3752			UsedGood	1	a						
NWWOBA93441	1665169683LEE	2	4152			UsedGood	1	a						
NWWOBA93442	1665164866LEE	2	4152			UsedGood	1	a						
NWWOBG588942	1665160452LEE	2	4152			UsedGood	1	a						
NWWOBA93443	1665158231ANA	2	3832			UsedGood	1	a						
NWWOBG588943	1665158187PRT	2	3992			UsedGood	1	a						
NWWOBA93444	1665157068ANA	2	3832			UsedGood	1	a						
NWWOBA93445	1665156645ADA	2	4152			UsedGood	1	a						
NWWOBA93446	1665155090LEE	2	4152			UsedGood	1	a						
NWWOBG588944	1665154402ADA	2	4152			UsedGood	1	a						
NWWOBA93447	1665153591ADA	2	4152			UsedGood	1	a						
NWWOBG588945	1665150603ADA	2	4152			UsedGood	1	a						
NWWOBA93448	1665150579LSA	2	4152			UsedGood	1	a						
NWWOBA93449	1665148936CLB	2	4152			UsedGood	1	a						
NWWOBG588946	1665147185MEP	2	3704			UsedGood	1	a						
NWWOBA93450	1665147161PRI	2	4152			UsedGood	1	a						
NWWOBG588947	1665147009MEP	2	3704			UsedGood	1	a						
NWWOBA93451	1665146700MHA	2	4152			UsedGood	1	a						
NWWOBG588948	1665146411CLB	2	3752			UsedGood	1	a						
NWWOBG588949	1665146378MEP	2	3704			UsedGood	1	a						
NWWOBG588950	1665145984MEP	2	3704			UsedGood	1	a						
NWWOBA93452	1665145886ADA	2	4152			UsedGood	1	a						
NWWOBA93453	1665145639MEP	2	3832			UsedGood	1	a						
NWWOBA93454	1665145567LSA	2	3832			UsedGood	1	a						
NWWOBG588951	1665144646EMB	2	4152			UsedGood	1	a						
NWWOBG588952	1665144602ADA	2	4152			UsedGood	1	a						
NWWOBG588953	1665143504OLB	2	4152			UsedGood	1	a						
NWWOBA93455	1665143486ADA	2	4152			UsedGood	1	a						
NWWOBG588954	1665142562MHA	2	3832			UsedGood	1	a						
NWWOBA93456	1665140874MHA	2	3832			UsedGood	1	a						
NWWOBG588955	1665138905IEV	2	4152			UsedGood	1	a						
NWWOBG588956	1665137120LSA	2	3832			UsedGood	1	a						
NWWOBA93457	1665135672ADA	2	4152			UsedGood	1	a						
NWWOBA93458	1665133352IEV	2	4152			UsedGood	1	a						
NWWOBG588957	1665132931ADA	2	4152			UsedGood	1	a						
NWWOBG588958	1665132644ADA	2	4152			UsedGood	1	a						
NWWOBG588959	1665129435LSA	2	3832			UsedGood	1	a						
NWWOBG588960	1665128152ADA	2	4152			UsedGood	1	a						
NWWOBA93459	1665128024ADA	2	4152			UsedGood	1	a						
NWWOBG588961	1665127552LSA	2	4120			UsedGood	1	a						
NWWOBA93460	1665127513PRI	2	4152			UsedGood	1	a						
NWWOBA93461	1665125409PRI	2	4152			UsedGood	1	a						
NWWOBA93462	1665125150ADA	2	4152			UsedGood	1	a						
NWWOBA93463	1665122705ADA	2	3832			UsedGood	1	a						
NWWOBA93464	1665121430ADA	2	3704			UsedGood	1	a						
NWWOBA93465	1665118210ADA	2	4152			UsedGood	1	a						
NWWOBG588962	1665089924LEE	2	4152			UsedGood	1	a						
NWWOBA93466	1665089859LEE	2	4152			UsedGood	1	a						
NWWOBG588963	1665089828DPB	2	3752			UsedGood	1	a						
NWWOBG588964	1665087904DPB	2	4152			UsedGood	1	a						
NWWOBA93467	1665087736LEE	2	4152			UsedGood	1	a						
NWWOBG588965	1665087475DPB	2	4008			UsedGood	1	a						
NWWOBA93468	1665086811LEE	2	4152			UsedGood	1	a						
NWWOBA93469	1665085314LEE	2	4152			UsedGood	1	a						
NWWOBA93470	1665082131DPB	2	3800			UsedGood	1	a						
NWWOBA93471	1665075940DPB	2	4008			UsedGood	1	a						
NWWOBA93472	1665069536ADA	2	3832			UsedGood	1	a						
NWWOBA93473	1665069243ADA	2	3832			UsedGood	1	a						
NWWOBA93474	1665065151BAB	2	3832			UsedGood	1	a						
NWWOBA93475	1665064899MEP	2	3832			UsedGood	1	a						
NWWOBA93476	1665063685MEP	2	3704			UsedGood	1	a						
NWWOBA93477	1665063396DPB	2	3832			UsedGood	1	a						
NWWOBA93478	1665061445BAB	2	3704			UsedGood	1	a						
NWWOBG588966	1665061324BAB	2	3704			UsedGood	1	a						
NWWOBG588967	1665061220BAB	2	3704			UsedGood	1	a						
NWWOBG588968	1665061039BAB	2	3704			UsedGood	1	a						
NWWOBG588969	1665060064BAB	2	3704			UsedGood	1	a						
NWWOBG588970	1669103312TMB	2	6149			UsedGood	1	a						
NWWOBA93479	1669097647ADA	2	6308			UsedGood	1	a						
NWWOBG588971	1668776478MEP	2	6117			UsedGood	1	a						
NWWOBG588972	1668776411MEP	2	7091			UsedGood	1	a						
NWWOBG588973	1668771960MEP	2	7091			UsedGood	1	a						
NWWOBG588974	1668753504MHP	2	6452			UsedGood	1	a						
NWWOBG588975	1668719943GEO	2	6117			UsedGood	1	a						
NWWOBA93480	1668717584GEO	2	6117			UsedGood	1	a						
NWWOBG588976	1668717234GEO	2	6212			UsedGood	1	a						
NWWOBG588977	1668698496LSA	2	6117			UsedGood	1	a						
NWWOBG588978	1668681694EMB	2	12602			UsedGood	1	a						
NWWOBG588979	1665059925BAB	2	3832			UsedGood	1	a						
NWWOBA93481	1665059813EMB	2	3832			UsedGood	1	a						
NWWOBG588980	1665058246MEP	2	4152			UsedGood	1	a						
NWWOBG588981	1665057457MHA	2	4152			UsedGood	1	a						
NWWOBG588982	1665057178CLB	2	3832			UsedGood	1	a						
NWWOBG588983	1665055357CLB	2	3832			UsedGood	1	a						
NWWOBG588984	1665051419MHA	2	4104			UsedGood	1	a						
NWWOBA93482	1665050431LSA	2	4104			UsedGood	1	a						
NWWOBG588985	1665049982BIL	2	3832			UsedGood	1	a						
NWWOBG588986	1665048342MHA	2	3832			UsedGood	1	a						
NWWOBA93483	1665048055ANA	2	3832			UsedGood	1	a						
NWWOBA93484	1665046069EMB	2	3832			UsedGood	1	a						
NWWOBG588987	1665045254BIL	2	4152			UsedGood	1	a						
NWWOBG588988	1665044668BAB	2	3832			UsedGood	1	a						
NWWOBG588989	1665042900LSA	2	3832			UsedGood	1	a						
NWWOBA93485	1665042323LSA	2	3832			UsedGood	1	a						
NWWOBA93486	1665042210LSA	2	3832			UsedGood	1	a						
NWWOBA93487	1665041288BAB	2	3832			UsedGood	1	a						
NWWOBA93488	1665041205BAB	2	3832			UsedGood	1	a						
NWWOBA93489	1665036623OLB	2	4008			UsedGood	1	a						
NWWOBG588990	1664993646DPB	2	4152			UsedGood	1	a						
NWWOBG588991	1664993407DPB	2	4152			UsedGood	1	a						
NWWOBG588992	1664986114LEE	2	4104			UsedGood	1	a						
NWWOBA93490	1664975721MHA	2	4152			UsedGood	1	a						
NWWOBG588993	1664974813MHA	2	3832			UsedGood	1	a						
NWWOBA93491	1664974313MHA	2	3832			UsedGood	1	a						
NWWOBG588994	1664971857BAB	2	3832			UsedGood	1	a						
NWWOBA93492	1664971782CLB	2	4056			UsedGood	1	a						
NWWOBG588995	1664970298MEP	2	3832			UsedGood	1	a						
NWWOBG588996	1664969711BAB	2	4008			UsedGood	1	a						
NWWOBG588997	1664963315MHA	2	4104			UsedGood	1	a						
NWWOBA93493	1664962681CLB	2	3832			UsedGood	1	a						
NWWOBG588998	1664961893CLB	2	4104			UsedGood	1	a						
NWWOBA93494	1664961344MHA	2	4104			UsedGood	1	a						
NWWOBG588999	1664959912MHA	2	4104			UsedGood	1	a						
NWWOBG589000	1664957772BAB	2	3832			UsedGood	1	a						
NWWOBA93495	1664954962TMB	2	3832			UsedGood	1	a						
NWWOBA93496	1664954629TMB	2	3832			UsedGood	1	a						
NWWOBA93497	1664954568TMB	2	3832			UsedGood	1	a						
NWWOBG589001	1664954083TMB	2	3832			UsedGood	1	a						
NWWOBA93498	1664953100LSA	2	3832			UsedGood	1	a						
NWWOBG589002	1664950582BAB	2	3832			UsedGood	1	a						
NWWOBG589003	1664904451DPB	2	4008			UsedGood	1	a						
NWWOBG589004	1664903535DPB	2	3848			UsedGood	1	a						
NWWOBG589005	1664903060DPB	2	4008			UsedGood	1	a						
NWWOBA93499	1664900963LEE	2	4104			UsedGood	1	a						
NWWOBG589006	1664888765MHA	2	3832			UsedGood	1	a						
NWWOBA93500	1664888071MHA	2	3832			UsedGood	1	a						
NWWOBG589007	1664886114MEP	2	4152			UsedGood	1	a						
NWWOBG589008	1664884877MEP	2	4152			UsedGood	1	a						
NWWOBG589009	1664884614MEP	2	3832			UsedGood	1	a						
NWWOBA93501	1664883862LSA	2	4008			UsedGood	1	a						
NWWOBG589010	1664883733MEP	2	3832			UsedGood	1	a						
NWWOBG589011	1664883437EMB	2	4152			UsedGood	1	a						
NWWOBA93502	1664881091MEP	2	3832			UsedGood	1	a						
NWWOBG589012	1664877857LSA	2	3832			UsedGood	1	a						
NWWOBG589013	1664876674LSA	2	3832			UsedGood	1	a						
NWWOBA93503	1664876267BMH	2	4104			UsedGood	1	a						
NWWOBG589014	1664873470EMB	2	4072			UsedGood	1	a						
NWWOBG589015	1664863573OLB	2	3832			UsedGood	1	a						
NWWOBG589016	1664798922MEP	2	4008			UsedGood	1	a						
NWWOBA93504	1664798866MEP	2	3832			UsedGood	1	a						
NWWOBG589017	1664798258MEP	2	4152			UsedGood	1	a						
NWWOBG589018	1664796139MHA	2	3832			UsedGood	1	a						
NWWOBA93505	1664795930MHA	2	3832			UsedGood	1	a						
NWWOBG589019	1664792487MHA	2	3832			UsedGood	1	a						
NWWOBG589020	1664791475CLB	2	3832			UsedGood	1	a						
NWWOBA93506	1664788192ADA	2	3832			UsedGood	1	a						
NWWOBA93507	1664783486LSA	2	3800			UsedGood	1	a						
NWWOBA93508	1664783151LSA	2	3832			UsedGood	1	a						
NWWOBG589021	1664783022LSA	2	3832			UsedGood	1	a						
NWWOBG589022	1668677283CLB	2	6724			UsedGood	1	a						
NWWOBG589023	1668628431GDF	2	6212			UsedGood	1	a						
NWWOBG589024	1668628101GDO	2	5893			UsedGood	1	a						
NWWOBA93509	1668599738MEP	2	6404			UsedGood	1	a						
NWWOBG589025	1668598779MEP	2	7091			UsedGood	1	a						
NWWOBA93510	1668597569GDT	2	8353			UsedGood	1	a						
NWWOBG589026	1668597332GDT	2	8225			UsedGood	1	a						
NWWOBG589027	1668597277GDT	2	5909			UsedGood	1	a						
NWWOBG589028	1668597038GDT	2	5845			UsedGood	1	a						
NWWOBG589029	1668595212MHA	2	6117			UsedGood	1	a						
NWWOBG589030	1668595166MHA	2	6117			UsedGood	1	a						
NWWOBA93511	1668586545MHA	2	11372			UsedGood	1	a						
NWWOBG589031	1668521544CLB	2	6196			UsedGood	1	a						
NWWOBG589032	9781855751224	2	10861			UsedGood	1	a						
NWWOBG589033	1664779357TMB	2	3832			UsedGood	1	a						
NWWOBG589034	1664778255TMB	2	3832			UsedGood	1	a						
NWWOBG589035	1664776926TMB	2	3800			UsedGood	1	a						
NWWOBG589036	1664563602LEE	2	4136			UsedGood	1	a						
NWWOBG589037	1664532801LSA	2	3880			UsedGood	1	a						
NWWOBG589038	1664530849BAB	2	4152			UsedGood	1	a						
NWWOBA93512	1664527133LSA	2	3976			UsedGood	1	a						
NWWOBA93513	1664476390LEE	2	3976			UsedGood	1	a						
NWWOBA93514	1664467068BPB	2	4008			UsedGood	1	a						
NWWOBG589039	1664462874ADA	2	4152			UsedGood	1	a						
NWWOBA93515	1664455937ADA	2	4152			UsedGood	1	a						
NWWOBG589040	1664454377LSA	2	4152			UsedGood	1	a						
NWWOBA93516	1664454079MHA	2	4152			UsedGood	1	a						
NWWOBG589041	1664450250ADA	2	4152			UsedGood	1	a						
NWWOBG589042	1664449785ADA	2	3880			UsedGood	1	a						
NWWOBA93517	1664448329CLB	2	4152			UsedGood	1	a						
NWWOBA93518	1664448269CLB	2	4152			UsedGood	1	a						
NWWOBG589043	1664445590CLB	2	4136			UsedGood	1	a						
NWWOBG589044	1664444729BPD	2	4152			UsedGood	1	a						
NWWOBG589045	1664444419MEP	2	4152			UsedGood	1	a						
NWWOBA93519	1664443852BPH	2	4152			UsedGood	1	a						
NWWOBA93520	1664443275BPF	2	4152			UsedGood	1	a						
NWWOBG589046	1664443254LSA	2	4152			UsedGood	1	a						
NWWOBG589047	1664443007MEP	2	4152			UsedGood	1	a						
NWWOBA93521	1664441099LSA	2	4152			UsedGood	1	a						
NWWOBA93522	1664438416BPF	2	4152			UsedGood	1	a						
NWWOBA93523	1664435931LSA	2	4152			UsedGood	1	a						
NWWOBA93524	1664434980MEP	2	3848			UsedGood	1	a						
NWWOBA93525	1664434522MHP	2	3848			UsedGood	1	a						
NWWOBG589048	1664433292BPF	2	4152			UsedGood	1	a						
NWWOBG589049	1664431581BPF	2	4152			UsedGood	1	a						
NWWOBG589050	1664398638LEE	2	4008			UsedGood	1	a						
NWWOBA93526	1664398217LEE	2	3848			UsedGood	1	a						
NWWOBA93527	1664397327LEE	2	4152			UsedGood	1	a						
NWWOBA93528	1664397140LEE	2	4152			UsedGood	1	a						
NWWOBG589051	1664382335LEE	2	3880			UsedGood	1	a						
NWWOBA93529	1664377424BPD	2	4008			UsedGood	1	a						
NWWOBG589052	1664377132ADA	2	4152			UsedGood	1	a						
NWWOBG589053	1664376313ADA	2	4152			UsedGood	1	a						
NWWOBA93530	1664375514ANA	2	4152			UsedGood	1	a						
NWWOBG589054	1664374116ADA	2	4152			UsedGood	1	a						
NWWOBG589055	1664370471MHP	2	4152			UsedGood	1	a						
NWWOBA93531	1664369801ADA	2	4152			UsedGood	1	a						
NWWOBG589056	1664369445ADA	2	4152			UsedGood	1	a						
NWWOBA93532	1664368665LSA	2	4152			UsedGood	1	a						
NWWOBG589057	1664368117ADA	2	4152			UsedGood	1	a						
NWWOBG589058	1664366516LSA	2	3816			UsedGood	1	a						
NWWOBA93533	1664365365MHP	2	4152			UsedGood	1	a						
NWWOBA93534	1664364407ADA	2	4152			UsedGood	1	a						
NWWOBA93535	1664362838BPD	2	4152			UsedGood	1	a						
NWWOBG589059	1664362231BPH	2	4152			UsedGood	1	a						
NWWOBA93536	1664359096BPH	2	4152			UsedGood	1	a						
NWWOBA93537	1664358469ANA	2	3880			UsedGood	1	a						
NWWOBG589060	1664358218BPD	2	4152			UsedGood	1	a						
NWWOBA93538	1664357298LSA	2	4136			UsedGood	1	a						
NWWOBA93539	1664356665LSA	2	4152			UsedGood	1	a						
NWWOBG589061	1664356315MHP	2	3768			UsedGood	1	a						
NWWOBG589062	1664351967BPF	2	4152			UsedGood	1	a						
NWWOBG589063	1664351429BPF	2	4152			UsedGood	1	a						
NWWOBA93540	1664351415MHR	2	4152			UsedGood	1	a						
NWWOBG589064	1664350514MHR	2	4152			UsedGood	1	a						
NWWOBG589065	1664349999ADA	2	4152			UsedGood	1	a						
NWWOBG589066	1664349455BPF	2	4152			UsedGood	1	a						
NWWOBA93541	1664348974ADA	2	4152			UsedGood	1	a						
NWWOBG589067	1664348823BPF	2	4152			UsedGood	1	a						
NWWOBG589068	1664348170MHP	2	4152			UsedGood	1	a						
NWWOBG589069	1664347730MHP	2	4152			UsedGood	1	a						
NWWOBG589070	1664343612BPF	2	4152			UsedGood	1	a						
NWWOBA93542	1664341118ADA	2	4152			UsedGood	1	a						
NWWOBG589071	1664311222LEE	2	3832			UsedGood	1	a						
NWWOBG589072	1664309896BPB	2	4152			UsedGood	1	a						
NWWOBA93543	1668514689IEV	2	6212			UsedGood	1	a						
NWWOBA93544	1668506080TMB	2	7426			UsedGood	1	a						
NWWOBG589073	1668505737MHA	2	7091			UsedGood	1	a						
NWWOBG589074	1668505613MHP	2	6260			UsedGood	1	a						
NWWOBA93545	1668500492LSA	2	11772			UsedGood	1	a						
NWWOBG589075	1668426291CLB	2	7474			UsedGood	1	a						
NWWOBA93546	1668115498GEO	2	6180			UsedGood	1	a						
NWWOBG589076	1668108312DPB	2	5877			UsedGood	1	a						
NWWOBA93547	1668107943DPB	2	6069			UsedGood	1	a						
NWWOBA93548	1668089277LSA	2	6117			UsedGood	1	a						
NWWOBA93549	1668088400LSA	2	6037			UsedGood	1	a						
NWWOBG589077	1668088254LSA	2	7650			UsedGood	1	a						
NWWOBA93550	1668088163LSA	2	6484			UsedGood	1	a						
NWWOBA93551	1668087627LSA	2	6708			UsedGood	1	a						
NWWOBG589078	1668030044BGB	2	7091			UsedGood	1	a						
NWWOBG589079	1664299987BPB	2	4152			UsedGood	1	a						
NWWOBG589080	1664297744LEE	2	4152			UsedGood	1	a						
NWWOBG589081	1664295991LEE	2	4152			UsedGood	1	a						
NWWOBG589082	1664292198BPA	2	4152			UsedGood	1	a						
NWWOBG589083	1664291808ADA	2	3880			UsedGood	1	a						
NWWOBG589084	1664288706GST	2	4152			UsedGood	1	a						
NWWOBA93552	1664288168BPB	2	4152			UsedGood	1	a						
NWWOBG589085	1664286772BPA	2	4104			UsedGood	1	a						
NWWOBA93553	1664286478LEE	2	4152			UsedGood	1	a						
NWWOBA93554	1664286358LEE	2	4152			UsedGood	1	a						
NWWOBA93555	1664286355ADA	2	4152			UsedGood	1	a						
NWWOBG589086	1664282668ADA	2	3816			UsedGood	1	a						
NWWOBG589087	1664282305GST	2	4152			UsedGood	1	a						
NWWOBG589088	1664280423MHP	2	4104			UsedGood	1	a						
NWWOBG589089	1664279221BPH	2	4104			UsedGood	1	a						
NWWOBA93556	1664278480ADA	2	4152			UsedGood	1	a						
NWWOBG589090	1664276609LSA	2	4136			UsedGood	1	a						
NWWOBG589091	1664273270BPF	2	4104			UsedGood	1	a						
NWWOBG589092	1664272908MHP	2	4104			UsedGood	1	a						
NWWOBG589093	1664272744MHP	2	4104			UsedGood	1	a						
NWWOBG589094	1664270241BPF	2	4152			UsedGood	1	a						
NWWOBG589095	1664269817GDT	2	4104			UsedGood	1	a						
NWWOBG589096	1664268237LSA	2	3944			UsedGood	1	a						
NWWOBA93557	1664268044MHR	2	4104			UsedGood	1	a						
NWWOBA93558	1664266980MHR	2	4104			UsedGood	1	a						
NWWOBA93559	1664264568MHR	2	4104			UsedGood	1	a						
NWWOBG589097	1664263837MEP	2	4104			UsedGood	1	a						
NWWOBG589098	1664262217BPF	2	3816			UsedGood	1	a						
NWWOBG589099	1664262058MHP	2	3816			UsedGood	1	a						
NWWOBA93560	1664260108GDO	2	4104			UsedGood	1	a						
NWWOBG589100	1664259462GDO	2	4104			UsedGood	1	a						
NWWOBG589101	1664258767MHP	2	4104			UsedGood	1	a						
NWWOBG589102	1664254901GDO	2	3960			UsedGood	1	a						
NWWOBG589103	1664224518GDO	2	4104			UsedGood	1	a						
NWWOBA93561	1664214886LEE	2	4104			UsedGood	1	a						
NWWOBG589104	1664214322LEE	2	3832			UsedGood	1	a						
NWWOBG589105	1664213846LEE	2	4104			UsedGood	1	a						
NWWOBA93562	1664204797GDO	2	4104			UsedGood	1	a						
NWWOBG589106	1664203627IEV	2	4104			UsedGood	1	a						
NWWOBA93563	1664200821LEE	2	4104			UsedGood	1	a						
NWWOBA93564	1664199027MEP	2	3912			UsedGood	1	a						
NWWOBG589107	1664197742MHP	2	4104			UsedGood	1	a						
NWWOBG589108	1664197403OLB	2	4104			UsedGood	1	a						
NWWOBG589109	1664195613ADA	2	4104			UsedGood	1	a						
NWWOBA93565	1664194855ADA	2	4104			UsedGood	1	a						
NWWOBA93566	1664194281MEP	2	3912			UsedGood	1	a						
NWWOBA93567	1664192223ADA	2	4104			UsedGood	1	a						
NWWOBG589110	1664192134LSA	2	4104			UsedGood	1	a						
NWWOBA93568	1664189854OLB	2	4104			UsedGood	1	a						
NWWOBG589111	1664188541MEP	2	3944			UsedGood	1	a						
NWWOBG589112	1664188511ADA	2	4104			UsedGood	1	a						
NWWOBA93569	1664187057ADA	2	4104			UsedGood	1	a						
NWWOBA93570	1664186796ADA	2	4088			UsedGood	1	a						
NWWOBG589113	1664186451ADA	2	4104			UsedGood	1	a						
NWWOBG589114	1664186024OLB	2	3928			UsedGood	1	a						
NWWOBA93571	1664185728ADA	2	4104			UsedGood	1	a						
NWWOBG589115	1664184652OLB	2	3688			UsedGood	1	a						
NWWOBG589116	1664184532CLB	2	4104			UsedGood	1	a						
NWWOBG589117	1664184479ADA	2	4104			UsedGood	1	a						
NWWOBA93572	1664184141LSA	2	4104			UsedGood	1	a						
NWWOBG589118	1664182364MEP	2	3816			UsedGood	1	a						
NWWOBA93573	1664182321MEP	2	4104			UsedGood	1	a						
NWWOBA93574	1664181697OLB	2	3880			UsedGood	1	a						
NWWOBA93575	1664180643OLB	2	4104			UsedGood	1	a						
NWWOBA93576	1664179111OLB	2	4104			UsedGood	1	a						
NWWOBG589119	1664178705IEV	2	4104			UsedGood	1	a						
NWWOBA93577	1664178274MHP	2	3688			UsedGood	1	a						
NWWOBA93578	1664177119ADA	2	4104			UsedGood	1	a						
NWWOBG589120	1664168096ADA	2	3816			UsedGood	1	a						
NWWOBA93579	1663964454GEO	2	3816			UsedGood	1	a						
